PT08.S1(CO),PT08.S2(NMHC),PT08.S4(NO2),T,RH,AH,Hour,DayOfWeek,NOx(GT)
1197.0,989.0,1297.0,21.0,30.6,0.7508,12,1,357.0
944.0,1005.0,1633.0,21.3,55.8,1.3974,0,4,363.0
1142.0,924.0,1236.0,25.5,24.7,0.7928,16,1,234.0
1250.0,1280.0,1663.0,24.5,29.8,0.9008,11,1,550.0
929.0,811.0,1541.0,35.5,29.8,1.7004,12,5,57.0
834.0,551.0,917.0,6.8,58.6,0.5813,5,2,105.0
791.0,598.0,802.0,4.3,43.9,0.3675,6,1,176.0
1180.0,1121.0,1816.0,27.7,43.5,1.592,19,1,247.0
1280.0,976.0,1912.0,16.0,80.8,1.4602,6,1,180.0
824.0,683.0,1270.0,38.1,18.5,1.2141,14,6,34.0
1092.0,901.0,1691.0,37.4,29.9,1.8848,17,2,78.0
1113.0,1096.0,1636.0,36.4,23.6,1.4064,12,4,141.0
1360.0,1561.0,2525.0,23.7,49.0,1.4152,8,3,290.0
859.0,656.0,1213.0,23.6,40.5,1.1667,3,5,141.0
970.0,763.0,930.0,5.6,48.0,0.4412,0,0,163.0
988.0,722.0,1500.0,14.1,70.1,1.1224,1,0,141.0
1047.0,760.0,1379.0,11.5,61.4,0.8303,0,2,64.0
1511.0,1569.0,2195.0,17.4,70.1,1.3783,7,1,141.0
909.0,728.0,948.0,7.8,47.4,0.5046,6,5,221.0
1187.0,1110.0,1658.0,20.4,64.8,1.5379,21,5,392.0
976.0,840.0,1562.0,19.4,75.4,1.6802,5,3,180.0
959.0,763.0,1561.0,31.9,30.3,1.4125,12,3,56.0
1044.0,1022.0,1454.0,15.2,55.9,0.9572,17,2,141.0
1231.0,1064.0,1188.0,28.8,15.1,0.5877,16,2,509.0
1118.0,888.0,1223.0,7.9,69.0,0.7394,14,3,290.0
981.0,985.0,1572.0,24.3,36.3,1.0852,0,4,99.0
1106.0,924.0,1757.0,30.7,48.1,2.0821,21,1,58.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,18,4,288.0
1741.0,1438.0,1741.0,12.8,60.1,0.882,12,2,1130.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,20,2,325.0
1023.0,847.0,1663.0,25.4,48.5,1.5507,6,0,120.0
976.0,907.0,1546.0,35.4,23.8,1.3443,16,0,86.0
1288.0,1112.0,1492.0,14.6,59.6,0.9824,15,2,346.0
1075.0,943.0,1305.0,17.2,51.5,1.0015,20,5,296.0
1214.0,1061.0,1662.0,19.5,34.4,0.7738,10,2,183.0
1142.0,945.0,1775.0,27.3,57.1,2.0426,0,0,65.0
862.0,609.0,810.0,4.6,45.1,0.3861,5,6,82.0
1280.0,964.0,1544.0,9.5,64.1,0.7597,0,5,193.0
857.0,685.0,1331.0,39.2,20.2,1.4104,13,6,24.0
1028.0,773.0,1194.0,11.1,68.2,0.8979,11,6,153.0
1209.0,1248.0,1891.0,23.5,29.5,0.8435,11,1,188.0
1467.0,1643.0,2088.0,23.2,36.9,1.0346,19,2,615.0
942.0,733.0,800.0,13.6,20.0,0.3093,16,1,271.0
989.0,1004.0,1577.0,32.4,22.4,1.0701,17,1,123.0
1184.0,1193.0,1327.0,14.5,33.8,0.5541,10,1,839.0
1232.0,1012.0,1595.0,20.6,64.0,1.5346,0,5,141.0
752.0,516.0,997.0,15.1,52.0,0.8878,7,6,53.0
1078.0,766.0,1269.0,14.3,68.5,1.1122,0,1,184.0
1400.0,1331.0,1916.0,27.7,39.2,1.4356,13,4,366.0
1250.0,1133.0,1274.0,17.5,30.8,0.6095,15,6,508.0
1351.0,1298.0,1821.0,20.0,63.9,1.4805,12,0,565.0
989.0,709.0,1233.0,17.9,30.8,0.6258,18,6,75.0
1116.0,1226.0,1938.0,25.7,31.8,1.0317,19,4,141.0
1004.0,646.0,1054.0,11.3,58.0,0.7742,2,2,166.0
943.0,580.0,1074.0,13.8,60.5,0.9526,9,6,81.0
1048.0,891.0,1654.0,20.1,77.4,1.802,6,2,141.0
1239.0,1127.0,1930.0,26.8,45.1,1.5645,23,3,134.0
990.0,881.0,1685.0,22.4,47.9,1.2817,9,5,133.0
1058.0,921.0,1594.0,18.8,48.0,1.0323,9,0,141.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,12,2,261.0
719.0,522.0,1343.0,19.8,50.3,1.1444,4,1,24.0
1405.0,1177.0,1931.0,19.5,56.2,1.2624,1,6,179.0
1077.0,994.0,1429.0,24.3,38.5,1.1525,0,5,176.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,2,2,299.0
955.0,894.0,1366.0,17.9,52.6,1.0711,16,1,141.0
1074.0,884.0,1726.0,28.1,54.1,2.029,23,2,63.0
1048.0,1021.0,1570.0,35.1,23.2,1.2884,13,4,141.0
1207.0,1041.0,1620.0,16.5,42.6,0.7912,10,3,189.0
1014.0,903.0,1554.0,37.3,24.3,1.5222,18,5,58.0
1299.0,1072.0,1688.0,24.4,52.5,1.583,18,5,141.0
937.0,703.0,1377.0,9.9,77.7,0.9497,0,1,141.0
1447.0,1167.0,1514.0,16.4,44.6,0.8242,10,1,684.0
1364.0,1376.0,2168.0,32.5,30.9,1.4875,19,3,235.0
839.0,701.0,1156.0,15.5,50.9,0.888,23,4,55.0
1413.0,1251.0,1504.0,16.1,38.7,0.7023,21,3,646.0
1130.0,902.0,1289.0,9.8,81.4,0.9855,2,0,280.0
795.0,569.0,959.0,8.2,57.9,0.6293,17,6,109.0
1054.0,985.0,1742.0,33.7,33.4,1.7186,14,4,108.0
1017.0,1020.0,1478.0,21.6,40.4,1.0309,13,6,141.0
1278.0,1213.0,2041.0,24.8,47.4,1.4628,16,1,183.0
1433.0,1104.0,1876.0,17.0,70.7,1.3554,23,3,172.0
1190.0,992.0,1587.0,21.9,61.4,1.5946,21,6,141.0
1256.0,1184.0,1448.0,9.3,71.2,0.8325,9,5,613.0
1008.0,915.0,1643.0,34.9,33.4,1.8384,18,5,71.0
857.0,562.0,1130.0,11.9,79.6,1.1043,4,0,78.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,0,3,161.0
983.0,760.0,898.0,4.2,43.2,0.3605,23,5,236.0
979.0,910.0,1396.0,24.2,21.7,0.6451,11,0,123.0
954.0,667.0,1350.0,13.3,60.9,0.9229,2,4,58.0
994.0,774.0,917.0,6.0,40.2,0.3773,20,5,239.0
903.0,803.0,1471.0,21.8,55.5,1.4323,6,3,87.0
1215.0,1012.0,1441.0,13.1,81.7,1.2284,18,5,533.0
1122.0,959.0,1798.0,28.8,48.9,1.9105,21,1,102.0
955.0,687.0,1004.0,2.8,83.9,0.6326,11,2,277.0
1173.0,878.0,1002.0,5.9,50.0,0.4689,2,5,300.0
1158.0,983.0,1803.0,38.1,26.3,1.7213,14,3,101.0
1528.0,1449.0,2039.0,20.4,61.2,1.447,9,2,141.0
828.0,627.0,1103.0,11.9,71.4,0.9921,4,1,146.0
908.0,732.0,1311.0,23.5,44.7,1.2755,0,1,77.0
1173.0,1047.0,1815.0,24.9,52.9,1.643,7,2,160.0
1026.0,960.0,1471.0,19.9,36.3,0.8349,0,3,141.0
887.0,488.0,908.0,13.3,50.1,0.7624,6,6,55.0
1381.0,1227.0,1903.0,29.8,33.1,1.3693,10,3,312.0
1038.0,1053.0,1631.0,24.0,34.9,1.0271,0,3,122.0
1378.0,1277.0,1970.0,17.1,46.5,0.901,7,1,192.0
930.0,772.0,1613.0,23.7,56.5,1.6341,3,5,141.0
1002.0,928.0,1636.0,36.1,26.4,1.5505,14,0,73.0
966.0,639.0,1033.0,8.2,65.9,0.7168,4,4,153.0
847.0,800.0,1179.0,21.7,18.1,0.4642,10,0,116.0
892.0,766.0,1399.0,28.3,34.1,1.2951,23,6,38.0
797.0,624.0,1276.0,25.7,30.9,1.0048,2,3,18.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,14,1,397.0
1224.0,977.0,1424.0,23.3,35.8,1.0086,14,0,251.0
1378.0,1177.0,1775.0,29.6,42.3,1.7248,15,5,238.0
1129.0,1255.0,1370.0,14.8,29.6,0.4965,18,1,648.0
974.0,763.0,865.0,4.2,40.9,0.3417,22,0,239.0
1304.0,1019.0,1731.0,14.1,65.7,1.0494,0,1,127.0
774.0,569.0,984.0,11.4,54.6,0.7363,1,6,100.0
962.0,747.0,1605.0,27.1,54.4,1.9168,6,3,37.0
901.0,608.0,1299.0,21.8,55.2,1.4184,5,6,141.0
1237.0,962.0,1138.0,10.3,44.9,0.5612,13,6,478.0
943.0,798.0,1571.0,27.6,45.2,1.6479,21,2,141.0
905.0,670.0,1346.0,10.2,65.8,0.8196,5,2,79.0
847.0,586.0,814.0,1.4,53.1,0.3642,8,5,125.0
1428.0,1437.0,2156.0,22.6,39.5,1.0679,18,1,141.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,1,5,107.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,13,6,23.0
921.0,538.0,1224.0,9.5,68.2,0.8091,3,3,141.0
1061.0,887.0,1462.0,16.3,41.8,0.7712,16,1,110.0
1411.0,1371.0,1484.0,8.5,49.6,0.5517,16,0,1058.0
1463.0,1280.0,1794.0,20.7,59.3,1.4283,13,5,496.0
918.0,879.0,1569.0,20.9,42.6,1.04,22,6,130.0
1070.0,776.0,1369.0,10.6,59.5,0.7595,19,0,127.0
874.0,657.0,867.0,1.5,61.4,0.4235,4,3,129.0
864.0,629.0,1558.0,26.9,51.8,1.805,4,2,28.0
1458.0,1045.0,1646.0,22.2,28.4,0.7516,16,6,170.0
1374.0,1517.0,2069.0,32.8,29.4,1.4344,19,3,141.0
835.0,626.0,1471.0,24.7,55.9,1.7114,6,5,39.0
932.0,707.0,1509.0,26.6,42.8,1.4713,5,4,58.0
1014.0,954.0,1697.0,29.4,32.9,1.3244,13,3,118.0
1254.0,1112.0,1349.0,16.0,35.3,0.6356,18,4,376.0
1037.0,906.0,1707.0,25.1,46.5,1.4615,6,4,75.0
1541.0,1353.0,1492.0,3.7,61.7,0.4967,9,1,966.0
1183.0,1122.0,1476.0,12.6,62.0,0.9027,17,1,464.0
1179.0,868.0,1205.0,4.4,82.0,0.6938,23,3,330.0
1174.0,873.0,1300.0,13.7,63.6,0.9912,0,0,288.0
1046.0,890.0,1109.0,10.7,47.5,0.6108,22,1,300.0
1022.0,914.0,1446.0,26.4,23.1,0.7853,11,3,141.0
1042.0,938.0,1456.0,22.8,43.4,1.1915,22,5,210.0
1085.0,1039.0,1790.0,27.8,38.7,1.4187,23,0,100.0
918.0,810.0,1524.0,18.8,46.6,1.0027,5,5,87.0
1538.0,1362.0,1924.0,25.7,54.5,1.7684,15,2,141.0
872.0,709.0,1522.0,21.3,58.1,1.457,2,2,34.0
1325.0,1260.0,1969.0,16.5,57.9,1.0826,8,0,141.0
941.0,782.0,1328.0,18.3,32.3,0.676,10,0,110.0
1167.0,1210.0,1944.0,39.7,18.7,1.3306,14,3,149.0
870.0,626.0,1284.0,9.6,58.5,0.7,5,6,39.0
929.0,664.0,1449.0,14.3,69.6,1.1257,4,6,141.0
975.0,807.0,1423.0,20.3,70.6,1.6659,2,4,116.0
1069.0,897.0,1364.0,19.1,59.2,1.295,22,5,249.0
1061.0,931.0,1481.0,18.5,69.5,1.4657,0,4,195.0
791.0,459.0,809.0,6.6,51.3,0.5026,5,0,43.0
1633.0,1671.0,2271.0,20.8,64.0,1.5522,17,3,761.0
1556.0,1214.0,1435.0,11.1,52.0,0.6869,17,5,658.0
1524.0,1275.0,2046.0,18.6,57.6,1.2233,20,3,245.0
1050.0,881.0,1363.0,17.8,66.9,1.3464,23,4,162.0
917.0,597.0,994.0,4.5,76.3,0.648,7,2,152.0
1020.0,1003.0,1716.0,21.7,46.9,1.2044,20,0,97.0
884.0,686.0,1439.0,22.9,56.1,1.5492,4,2,26.0
1165.0,967.0,1825.0,29.8,51.1,2.1054,9,2,93.0
1171.0,1088.0,1889.0,20.2,65.2,1.5251,23,1,168.0
987.0,824.0,1541.0,29.1,42.1,1.6695,19,2,49.0
1124.0,1013.0,1676.0,22.3,38.9,1.0324,18,5,114.0
919.0,807.0,1598.0,22.0,52.8,1.3752,2,3,48.0
1236.0,1239.0,1986.0,34.5,28.5,1.531,18,3,186.0
938.0,881.0,1607.0,24.1,43.3,1.2839,0,3,48.0
1587.0,1795.0,2531.0,19.6,60.7,1.3713,8,1,738.0
1039.0,817.0,1502.0,20.1,70.5,1.6384,0,0,132.0
679.0,449.0,800.0,10.7,36.1,0.4639,2,0,42.0
832.0,530.0,1027.0,14.6,56.7,0.9358,7,3,112.0
865.0,561.0,791.0,2.9,49.0,0.3725,22,5,103.0
1458.0,1123.0,1395.0,9.6,65.9,0.7869,1,5,527.0
1056.0,1268.0,1896.0,30.5,24.2,1.0386,18,0,187.0
1022.0,802.0,1481.0,15.7,53.6,0.9483,3,5,141.0
1258.0,977.0,1636.0,22.1,39.3,1.0336,18,6,141.0
1108.0,1051.0,1616.0,28.7,38.2,1.4794,21,3,141.0
1139.0,1031.0,1181.0,12.4,37.1,0.5329,11,3,652.0
1418.0,1010.0,1603.0,14.7,49.3,0.8193,23,5,172.0
828.0,506.0,945.0,4.8,75.7,0.659,4,2,75.0
995.0,959.0,1544.0,33.9,18.4,0.9587,12,4,111.0
961.0,949.0,1306.0,23.8,27.0,0.7845,14,0,230.0
927.0,638.0,846.0,0.9,58.4,0.388,6,1,224.0
1443.0,1323.0,1760.0,14.2,78.0,1.254,23,3,757.0
1161.0,996.0,1067.0,5.6,40.5,0.3704,9,0,471.0
1058.0,875.0,1421.0,24.8,47.9,1.4819,14,6,151.0
1094.0,941.0,1371.0,19.2,49.6,1.0893,17,5,318.0
1005.0,900.0,1620.0,25.1,46.3,1.4486,1,4,62.0
1315.0,1261.0,1830.0,22.3,60.6,1.6069,9,4,341.0
1049.0,898.0,1671.0,29.9,33.2,1.3793,10,4,153.0
1150.0,891.0,1198.0,13.9,43.8,0.6937,20,6,331.0
1081.0,1053.0,1773.0,39.6,19.0,1.3447,13,0,108.0
1255.0,1342.0,1875.0,19.8,53.1,1.216,18,4,141.0
999.0,867.0,1644.0,27.2,46.0,1.6376,20,2,141.0
762.0,581.0,1277.0,17.9,46.1,0.9383,6,5,41.0
1495.0,1040.0,1735.0,17.1,47.9,0.9281,13,5,168.0
991.0,776.0,1375.0,29.9,22.0,0.9181,14,6,45.0
984.0,727.0,908.0,4.1,42.9,0.3551,10,6,197.0
866.0,603.0,1459.0,25.8,50.9,1.6605,4,1,48.0
1355.0,1289.0,2158.0,21.0,66.9,1.6436,20,1,221.0
1227.0,1125.0,1835.0,30.5,32.9,1.4135,10,1,227.0
890.0,726.0,779.0,10.2,25.6,0.3181,13,0,218.0
1070.0,1022.0,1740.0,17.5,59.2,1.1725,16,2,126.0
839.0,608.0,780.0,3.3,45.2,0.354,10,0,191.0
930.0,684.0,1220.0,15.8,36.5,0.6535,5,0,65.0
864.0,633.0,1259.0,16.4,70.3,1.3031,1,6,141.0
927.0,905.0,1554.0,27.0,29.6,1.0419,14,4,141.0
947.0,708.0,958.0,18.6,26.6,0.5631,18,5,161.0
825.0,709.0,1491.0,19.3,51.4,1.1364,5,4,68.0
1234.0,1161.0,1386.0,6.3,61.7,0.5926,8,2,664.0
1128.0,742.0,1507.0,21.4,40.3,1.0126,14,6,48.0
1198.0,1291.0,1295.0,14.5,18.3,0.2996,19,3,603.0
892.0,771.0,1465.0,32.0,28.2,1.3204,18,4,55.0
753.0,562.0,1414.0,18.6,64.5,1.3655,4,3,17.0
985.0,701.0,1187.0,11.8,77.5,1.0741,22,6,159.0
850.0,632.0,1316.0,24.2,50.6,1.5011,4,4,141.0
843.0,719.0,1330.0,22.9,30.7,0.8461,15,5,61.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,22,1,141.0
1111.0,1042.0,1257.0,13.6,48.7,0.7547,11,3,603.0
1308.0,1117.0,1261.0,10.5,38.9,0.4926,11,2,691.0
1562.0,1280.0,1711.0,15.4,73.3,1.27,13,5,743.0
874.0,776.0,1416.0,23.1,49.9,1.3891,2,3,99.0
1017.0,718.0,1382.0,13.9,55.6,0.8765,2,5,74.0
802.0,538.0,1042.0,12.4,65.4,0.9426,7,6,96.0
1247.0,985.0,1255.0,26.7,22.6,0.7785,13,3,323.0
1036.0,746.0,1364.0,12.3,57.6,0.8223,0,3,141.0
886.0,633.0,1214.0,33.0,23.5,1.1583,11,6,141.0
1316.0,1314.0,1780.0,18.6,66.3,1.4047,10,3,677.0
1035.0,1011.0,1752.0,23.0,48.1,1.3322,1,4,95.0
1317.0,1053.0,1707.0,24.4,28.9,0.8736,15,0,153.0
647.0,412.0,779.0,10.6,36.1,0.4624,8,6,39.0
805.0,437.0,738.0,6.9,39.8,0.3966,5,1,28.0
1008.0,861.0,977.0,8.3,38.5,0.4228,19,6,331.0
1197.0,750.0,1393.0,11.2,59.2,0.7848,23,2,89.0
1583.0,1726.0,2316.0,15.8,71.7,1.278,8,1,141.0
949.0,804.0,1365.0,25.4,35.2,1.1255,22,0,141.0
1349.0,1097.0,1763.0,16.1,57.4,1.0451,1,5,148.0
1019.0,842.0,1565.0,37.2,20.5,1.2813,16,5,70.0
1007.0,677.0,1053.0,5.0,82.5,0.7265,4,4,116.0
1031.0,929.0,1722.0,30.5,44.4,1.9076,9,4,79.0
1288.0,1278.0,2182.0,26.2,52.8,1.7729,7,2,141.0
1408.0,1088.0,1504.0,11.7,80.0,1.0938,20,6,598.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,17,4,499.0
1076.0,895.0,1492.0,19.3,70.4,1.5578,0,6,270.0
1117.0,862.0,1476.0,31.5,21.9,0.997,15,6,54.0
1321.0,1144.0,1745.0,19.8,37.2,0.8509,23,4,162.0
1552.0,1413.0,1724.0,11.5,53.9,0.7312,20,2,682.0
824.0,708.0,1256.0,35.8,17.8,1.0274,14,0,61.0
1364.0,1061.0,1436.0,15.6,58.0,1.0197,21,6,590.0
1199.0,1070.0,1873.0,18.1,61.6,1.2679,3,6,141.0
1720.0,1661.0,2403.0,25.1,59.4,1.8632,19,3,576.0
1008.0,1004.0,1588.0,27.4,27.1,0.9736,21,4,133.0
1051.0,1157.0,1787.0,28.6,22.3,0.859,18,0,186.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,12,3,845.0
1111.0,1030.0,1033.0,5.1,40.7,0.3621,21,2,427.0
1079.0,932.0,1018.0,11.4,32.6,0.4373,17,4,312.0
1060.0,1029.0,1663.0,24.3,44.7,1.3432,0,3,242.0
844.0,618.0,1064.0,8.3,80.4,0.8861,5,2,100.0
1425.0,1068.0,1764.0,15.0,52.3,0.8881,10,5,166.0
1219.0,1081.0,1246.0,7.4,47.2,0.4871,20,3,378.0
998.0,858.0,1109.0,8.6,53.6,0.5992,19,2,256.0
1738.0,1735.0,1917.0,8.9,53.4,0.6117,18,0,1301.0
836.0,750.0,1390.0,35.1,25.2,1.402,14,5,43.0
1603.0,1417.0,1871.0,14.2,75.8,1.2202,18,5,808.0
1254.0,1204.0,1655.0,30.0,31.4,1.3074,18,6,413.0
1142.0,852.0,1547.0,15.3,61.4,1.058,23,0,89.0
992.0,808.0,926.0,4.7,46.6,0.4025,3,6,141.0
1057.0,1004.0,1204.0,4.0,83.1,0.682,7,3,585.0
1467.0,1385.0,2084.0,24.9,39.4,1.2268,18,0,192.0
805.0,583.0,1494.0,18.0,76.4,1.5608,2,1,18.0
981.0,610.0,1068.0,9.3,67.9,0.7969,6,1,145.0
1210.0,1188.0,1575.0,16.2,70.1,1.2837,8,4,305.0
1586.0,1084.0,1473.0,11.0,78.2,1.022,10,6,492.0
1079.0,1004.0,1628.0,22.8,43.0,1.1731,8,5,175.0
843.0,443.0,730.0,5.2,57.2,0.5094,4,0,35.0
972.0,909.0,1012.0,10.0,34.2,0.4212,12,2,364.0
1402.0,1462.0,1599.0,4.1,47.9,0.3959,9,1,867.0
955.0,783.0,976.0,10.0,40.6,0.4971,11,0,240.0
742.0,602.0,1283.0,23.6,33.2,0.9577,3,2,141.0
995.0,646.0,1053.0,6.9,70.0,0.6997,6,0,121.0
1023.0,672.0,1069.0,12.4,53.4,0.7669,2,6,184.0
958.0,803.0,1172.0,7.1,77.9,0.7914,8,2,267.0
1155.0,1126.0,1511.0,15.5,60.7,1.0591,20,0,349.0
1104.0,1125.0,1815.0,21.6,44.1,1.1269,7,0,165.0
1110.0,855.0,1568.0,16.3,57.2,1.0492,0,6,141.0
1745.0,1748.0,2605.0,18.8,39.7,0.8547,8,1,346.0
941.0,686.0,1406.0,22.8,64.0,1.7507,4,6,50.0
1049.0,826.0,1521.0,22.2,65.2,1.7256,8,6,150.0
901.0,754.0,1351.0,16.8,66.8,1.2721,7,6,139.0
1077.0,963.0,1081.0,5.8,49.8,0.4613,11,6,386.0
1014.0,798.0,1376.0,10.6,56.1,0.714,22,3,99.0
1061.0,1162.0,1898.0,19.9,49.4,1.1354,7,0,220.0
1473.0,1047.0,1420.0,8.7,83.7,0.9423,8,6,424.0
1196.0,873.0,1463.0,9.1,63.9,0.7423,1,5,139.0
1757.0,1636.0,2560.0,16.2,52.5,0.9576,8,1,302.0
1441.0,1124.0,1829.0,10.0,74.2,0.9117,8,1,224.0
1001.0,1029.0,1255.0,13.4,48.4,0.7397,21,6,342.0
1137.0,985.0,1607.0,19.4,42.6,0.9485,22,6,171.0
1323.0,1190.0,1702.0,28.7,30.3,1.1769,10,5,141.0
982.0,844.0,1567.0,33.9,32.3,1.6809,14,0,52.0
1271.0,1308.0,2007.0,25.7,50.6,1.6475,9,0,141.0
1202.0,1206.0,1807.0,40.9,14.6,1.114,16,3,213.0
1012.0,817.0,1314.0,12.2,78.8,1.1178,7,0,302.0
862.0,649.0,1289.0,14.4,84.6,1.3794,2,4,141.0
1083.0,804.0,1105.0,18.0,35.4,0.7233,13,5,208.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,19,4,641.0
1122.0,803.0,1225.0,13.4,61.0,0.9348,10,3,211.0
1100.0,946.0,1726.0,30.5,33.9,1.4564,19,5,111.0
1170.0,1168.0,1949.0,33.3,27.8,1.4013,11,4,186.0
1125.0,924.0,1542.0,21.8,33.9,0.8771,13,3,102.0
1337.0,1288.0,1648.0,10.4,76.0,0.9561,10,2,861.0
988.0,596.0,1118.0,14.8,63.5,1.0592,15,6,68.0
1103.0,928.0,1174.0,9.0,70.1,0.8036,23,0,327.0
974.0,740.0,1595.0,26.1,59.0,1.9669,6,4,141.0
1120.0,815.0,1291.0,12.8,68.0,1.0023,7,0,270.0
1296.0,1113.0,1736.0,19.8,81.0,1.8538,11,4,419.0
1008.0,946.0,1016.0,19.5,15.3,0.3431,15,3,334.0
1047.0,792.0,957.0,0.8,69.9,0.4591,6,5,250.0
810.0,470.0,863.0,7.8,54.2,0.5755,4,3,41.0
1058.0,727.0,1193.0,12.2,74.5,1.0537,3,5,141.0
1171.0,1073.0,1623.0,18.0,37.1,0.7598,17,2,120.0
1039.0,921.0,1556.0,19.8,64.3,1.4678,6,2,268.0
1029.0,892.0,1474.0,17.4,40.3,0.7922,12,2,122.0
966.0,735.0,1494.0,28.2,41.9,1.5776,20,5,59.0
1245.0,1281.0,1952.0,20.8,43.6,1.0614,9,4,141.0
987.0,723.0,974.0,6.4,61.7,0.5956,18,5,185.0
757.0,459.0,735.0,5.7,41.5,0.3836,1,1,49.0
953.0,778.0,1051.0,7.7,57.9,0.6107,1,2,277.0
1203.0,1043.0,1470.0,17.6,52.2,1.0396,12,4,428.0
1214.0,1124.0,1302.0,16.8,36.7,0.6944,16,3,465.0
1205.0,888.0,1292.0,12.0,71.9,1.0071,0,1,256.0
971.0,741.0,864.0,2.9,42.8,0.3276,0,0,231.0
1053.0,823.0,1386.0,17.4,35.4,0.699,10,6,87.0
1508.0,1379.0,1767.0,10.0,75.0,0.9179,8,4,864.0
853.0,727.0,1417.0,17.7,51.9,1.0379,4,5,44.0
1005.0,919.0,1543.0,30.4,30.9,1.3219,20,0,81.0
1502.0,1256.0,1568.0,13.4,69.0,1.0579,23,4,696.0
1008.0,845.0,1349.0,26.3,29.5,0.9959,22,6,141.0
1140.0,1122.0,1602.0,19.7,64.5,1.4594,19,3,262.0
998.0,841.0,979.0,12.1,32.3,0.4548,15,4,276.0
976.0,840.0,1555.0,22.3,62.9,1.6754,6,1,141.0
710.0,523.0,827.0,12.4,31.3,0.45,13,6,112.0
1019.0,971.0,1760.0,25.5,58.0,1.8611,21,4,103.0
1298.0,1430.0,1946.0,37.9,13.9,0.9015,18,1,317.0
1537.0,1381.0,2016.0,22.2,63.6,1.6763,19,5,526.0
1134.0,1017.0,1774.0,32.7,36.9,1.7953,10,0,144.0
1609.0,1540.0,1961.0,11.3,75.3,1.0048,9,0,948.0
1571.0,1297.0,1973.0,21.4,33.3,0.8417,11,1,314.0
885.0,534.0,1036.0,9.1,73.9,0.8576,5,2,141.0
1290.0,1151.0,1638.0,25.6,43.4,1.4049,14,3,267.0
1078.0,1116.0,1761.0,40.6,15.3,1.1485,14,2,157.0
1011.0,884.0,1048.0,4.9,47.9,0.418,20,2,261.0
925.0,656.0,1440.0,27.4,39.1,1.4072,3,2,141.0
929.0,805.0,1270.0,17.2,53.9,1.0498,0,2,146.0
1084.0,929.0,1517.0,22.7,53.6,1.4632,23,6,189.0
1242.0,1022.0,1641.0,24.8,56.4,1.7447,21,5,266.0
1039.0,828.0,987.0,5.0,47.5,0.418,10,6,292.0
1088.0,945.0,1613.0,22.0,55.4,1.4436,7,5,141.0
927.0,682.0,1526.0,14.6,77.1,1.2727,5,2,56.0
1062.0,822.0,1228.0,13.4,61.3,0.9379,12,0,224.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,23,4,453.0
1101.0,908.0,1025.0,7.8,37.6,0.4004,19,0,295.0
1226.0,1161.0,1368.0,13.3,50.9,0.7745,19,3,402.0
912.0,544.0,1002.0,12.1,56.3,0.7927,2,0,69.0
962.0,877.0,969.0,9.3,37.6,0.4391,11,2,413.0
1361.0,1324.0,2044.0,23.5,69.2,1.9776,12,2,141.0
1246.0,1209.0,1792.0,28.5,39.0,1.4928,11,1,340.0
862.0,535.0,1020.0,12.5,57.3,0.8269,6,0,93.0
1358.0,1144.0,1851.0,17.4,57.6,1.1342,22,5,184.0
1281.0,1469.0,2179.0,24.0,36.6,1.0763,8,3,287.0
1078.0,971.0,1694.0,25.4,43.0,1.37,0,1,107.0
1290.0,1244.0,1853.0,25.0,50.8,1.5903,9,3,293.0
1111.0,884.0,1280.0,13.1,66.2,0.9933,10,2,310.0
789.0,596.0,1161.0,14.6,62.1,1.0236,4,2,62.0
1097.0,892.0,979.0,4.9,45.9,0.3999,23,2,287.0
1160.0,770.0,1063.0,2.8,74.1,0.5618,6,3,212.0
1324.0,1121.0,1399.0,6.0,78.0,0.7345,21,3,547.0
1223.0,938.0,1610.0,25.6,36.0,1.1629,15,5,91.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,13,2,141.0
922.0,674.0,1205.0,15.6,37.5,0.6575,20,6,63.0
1195.0,836.0,1554.0,15.2,57.9,0.9941,3,6,141.0
1108.0,823.0,1247.0,11.1,70.2,0.9276,9,3,237.0
916.0,748.0,1559.0,23.7,54.6,1.5823,5,5,40.0
890.0,666.0,1323.0,18.9,68.6,1.4818,2,0,141.0
853.0,623.0,1421.0,21.7,67.4,1.7262,2,3,74.0
1475.0,1451.0,1991.0,20.7,63.0,1.5204,15,3,631.0
1019.0,825.0,994.0,14.5,28.3,0.4665,13,4,229.0
1053.0,895.0,1446.0,17.2,48.6,0.9768,14,4,176.0
1033.0,759.0,1185.0,13.8,65.2,1.0275,23,0,154.0
853.0,740.0,1526.0,21.0,50.1,1.2338,2,4,141.0
862.0,843.0,1032.0,13.6,32.1,0.4977,15,0,265.0
